0.037535,0.0184092,0.0362405,0.0575742,0.447916,-0.343848,0.0427151,-0.0299419,1
0.037535,0.0184092,0.0362405,-0.0575742,-0.447916,0.343848,-0.0427151,0.0299419,0
0.037535,0.0184092,0.0362405,0.0178851,0.485509,-0.498506,0.037157,0.00521896,1
0.037535,0.0184092,0.0362405,-0.0178851,-0.485509,0.498506,-0.037157,-0.00521896,0
0.037535,0.0184092,0.0362405,-0.161229,0.242641,-0.172757,-0.00566223,-0.188528,1
0.037535,0.0184092,0.0362405,0.161229,-0.242641,0.172757,0.00566223,0.188528,0
0.037535,0.0184092,0.0362405,-0.0396891,0.0375927,-0.154658,-0.00555806,0.0351609,1
0.037535,0.0184092,0.0362405,0.0396891,-0.0375927,0.154658,0.00555806,-0.0351609,0
0.037535,0.0184092,0.0362405,-0.218803,-0.205275,0.17109,-0.0483773,-0.158586,1
0.037535,0.0184092,0.0362405,0.218803,0.205275,-0.17109,0.0483773,0.158586,0
