0.0463053,0.0470294,0.175521,0.0564498,0.0470007,-0.216038,0.0742372,0.0467552,1
0.0463053,0.0470294,0.175521,-0.0564498,-0.0470007,0.216038,-0.0742372,-0.0467552,0
0.0463053,0.0470294,0.175521,0.00816342,-0.00846669,-0.049558,0.0190331,0.00908721,1
0.0463053,0.0470294,0.175521,-0.00816342,0.00846669,0.049558,-0.0190331,-0.00908721,0
0.0463053,0.0470294,0.175521,0.0247672,-0.028607,-0.0850638,0.013038,0.0318393,1
0.0463053,0.0470294,0.175521,-0.0247672,0.028607,0.0850638,-0.013038,-0.0318393,0
0.0463053,0.0470294,0.175521,0.0193189,0.00392653,-0.164455,-0.00960932,0.0316572,1
0.0463053,0.0470294,0.175521,-0.0193189,-0.00392653,0.164455,0.00960932,-0.0316572,0
0.0463053,0.0470294,0.175521,0.0896544,0.0478091,-0.365356,0.0122043,0.0165629,1
0.0463053,0.0470294,0.175521,-0.0896544,-0.0478091,0.365356,-0.0122043,-0.0165629,0
0.0463053,0.0470294,0.175521,-0.0650966,0.0384681,-0.189203,-0.0405809,0.0383293,1
0.0463053,0.0470294,0.175521,0.0650966,-0.0384681,0.189203,0.0405809,-0.0383293,0
0.0463053,0.0470294,0.175521,0.00109471,-0.163639,-0.105955,0.0387501,0.00797264,1
0.0463053,0.0470294,0.175521,-0.00109471,0.163639,0.105955,-0.0387501,-0.00797264,0
0.0463053,0.0470294,0.175521,-0.0167342,0.0223934,-0.310345,-0.0327228,0.0391614,1
0.0463053,0.0470294,0.175521,0.0167342,-0.0223934,0.310345,0.0327228,-0.0391614,0
0.0463053,0.0470294,0.175521,-0.0494969,-0.0922797,-0.152612,-0.0388267,0.0310118,1
0.0463053,0.0470294,0.175521,0.0494969,0.0922797,0.152612,0.0388267,-0.0310118,0
0.0463053,0.0470294,0.175521,-0.0689373,-0.102822,-0.169724,-0.0211413,0.0321112,1
0.0463053,0.0470294,0.175521,0.0689373,0.102822,0.169724,0.0211413,-0.0321112,0
0.0463053,0.0470294,0.175521,-0.167249,-0.22702,0.0554738,-0.0517201,-0.0237905,1
0.0463053,0.0470294,0.175521,0.167249,0.22702,-0.0554738,0.0517201,0.0237905,0
0.0463053,0.0470294,0.175521,-0.22956,-0.293242,0.153327,-0.0645819,-0.0155774,1
0.0463053,0.0470294,0.175521,0.22956,0.293242,-0.153327,0.0645819,0.0155774,0
0.0463053,0.0470294,0.175521,-0.0723101,-0.0309814,-0.390296,-0.0218429,0.00861212,1
0.0463053,0.0470294,0.175521,0.0723101,0.0309814,0.390296,0.0218429,-0.00861212,0
0.0463053,0.0470294,0.175521,-0.187942,-0.330574,0.0399832,-0.0225221,-0.00940732,1
