0.123655,0.336758,0.545067,-0.133005,0.695939,0.409343,-0.0288651,-0.142133,1
0.123655,0.336758,0.545067,0.133005,-0.695939,-0.409343,0.0288651,0.142133,0
0.123655,0.336758,0.545067,-0.386082,0.580773,0.761606,-0.0669364,-0.20631,1
0.123655,0.336758,0.545067,0.386082,-0.580773,-0.761606,0.0669364,0.20631,0
0.123655,0.336758,0.545067,-0.289295,0.763211,0.326152,-0.119678,-0.158247,1
0.123655,0.336758,0.545067,0.289295,-0.763211,-0.326152,0.119678,0.158247,0
0.123655,0.336758,0.545067,-0.385252,0.416885,0.410367,0.0561851,-0.121708,1
0.123655,0.336758,0.545067,0.385252,-0.416885,-0.410367,-0.0561851,0.121708,0
0.123655,0.336758,0.545067,-0.206175,0.628151,0.0454573,-0.0295638,-0.0675977,1
0.123655,0.336758,0.545067,0.206175,-0.628151,-0.0454573,0.0295638,0.0675977,0
0.123655,0.336758,0.545067,-0.153189,0.65634,0.0907164,-0.094106,-0.180219,1
0.123655,0.336758,0.545067,0.153189,-0.65634,-0.0907164,0.094106,0.180219,0
0.123655,0.336758,0.545067,-0.0219806,-0.0183184,0.389063,0.0180347,-0.0697394,1
0.123655,0.336758,0.545067,0.0219806,0.0183184,-0.389063,-0.0180347,0.0697394,0
0.123655,0.336758,0.545067,-0.31849,0.619786,0.237197,-0.12246,-0.19212,1
0.123655,0.336758,0.545067,0.31849,-0.619786,-0.237197,0.12246,0.19212,0
0.123655,0.336758,0.545067,-0.342882,0.57346,-0.0376903,0.0346151,-0.0387863,1
0.123655,0.336758,0.545067,0.342882,-0.57346,0.0376903,-0.0346151,0.0387863,0
0.123655,0.336758,0.545067,-0.59565,0.212407,0.436333,-0.00422906,0.0391891,1
0.123655,0.336758,0.545067,0.59565,-0.212407,-0.436333,0.00422906,-0.0391891,0
0.123655,0.336758,0.545067,0.0813929,-0.143682,0.121939,-0.0142084,-0.124445,1
0.123655,0.336758,0.545067,-0.0813929,0.143682,-0.121939,0.0142084,0.124445,0
0.123655,0.336758,0.545067,-0.717339,0.439976,-0.0653126,-0.0315255,0.0807228,1
0.123655,0.336758,0.545067,0.717339,-0.439976,0.0653126,0.0315255,-0.0807228,0
0.123655,0.336758,0.545067,-0.708507,0.256505,0.118638,0.0180022,-0.00765675,1
0.123655,0.336758,0.545067,0.708507,-0.256505,-0.118638,-0.0180022,0.00765675,0
0.123655,0.336758,0.545067,-0.616158,-0.0838072,0.157967,-0.049831,-0.0721795,1
0.123655,0.336758,0.545067,0.616158,0.0838072,-0.157967,0.049831,0.0721795,0
0.0432364,0.0102572,0.384935,0.169518,0.107771,0.0661794,0.112362,-0.0667599,1
0.0432364,0.0102572,0.384935,-0.169518,-0.107771,-0.0661794,-0.112362,0.0667599,0
0.0432364,0.0102572,0.384935,0.168783,0.025002,0.046742,0.0559788,-0.0764985,1
0.0432364,0.0102572,0.384935,-0.168783,-0.025002,-0.046742,-0.0559788,0.0764985,0
0.0432364,0.0102572,0.384935,0.185554,0.178338,-0.16262,0.07721,-0.0870171,1
0.0432364,0.0102572,0.384935,-0.185554,-0.178338,0.16262,-0.07721,0.0870171,0
0.0432364,0.0102572,0.384935,0.123577,0.00017377,0.060096,0.0292794,-0.098818,1
0.0432364,0.0102572,0.384935,-0.123577,-0.00017377,-0.060096,-0.0292794,0.098818,0
0.0432364,0.0102572,0.384935,0.0149258,-0.119743,-0.0158814,0.00376231,-0.013037,1
0.0432364,0.0102572,0.384935,-0.0149258,0.119743,0.0158814,-0.00376231,0.013037,0
0.0432364,0.0102572,0.384935,0.181668,0.154651,-0.369786,-0.0600241,-0.0837576,1
0.0432364,0.0102572,0.384935,-0.181668,-0.154651,0.369786,0.0600241,0.0837576,0
0.0432364,0.0102572,0.384935,0.0719277,0.13786,-0.467858,0.0910833,-0.070722,1
0.0432364,0.0102572,0.384935,-0.0719277,-0.13786,0.467858,-0.0910833,0.070722,0
0.0432364,0.0102572,0.384935,-0.0306352,0.00252355,-0.138201,-0.101498,-0.0142254,1
0.0432364,0.0102572,0.384935,0.0306352,-0.00252355,0.138201,0.101498,0.0142254,0
0.0432364,0.0102572,0.384935,-0.036679,-0.230162,0.0924697,-0.0419055,-0.0837965,1
0.0432364,0.0102572,0.384935,0.036679,0.230162,-0.0924697,0.0419055,0.0837965,0
0.0432364,0.0102572,0.384935,0.20002,0.163862,-0.655921,0.0222423,-0.0980696,1
0.0432364,0.0102572,0.384935,-0.20002,-0.163862,0.655921,-0.0222423,0.0980696,0
0.0432364,0.0102572,0.384935,0.103498,0.151695,-0.542993,-0.0376822,-0.0555586,1
0.0432364,0.0102572,0.384935,-0.103498,-0.151695,0.542993,0.0376822,0.0555586,0
0.0432364,0.0102572,0.384935,0.0228294,-0.387792,0.107809,-0.0201376,-0.133486,1
0.0432364,0.0102572,0.384935,-0.0228294,0.387792,-0.107809,0.0201376,0.133486,0
0.0432364,0.0102572,0.384935,-0.0423309,-0.024956,-0.123968,-0.265795,-0.0455219,1
0.0432364,0.0102572,0.384935,0.0423309,0.024956,0.123968,0.265795,0.0455219,0
0.0432364,0.0102572,0.384935,-0.10116,-0.124399,-0.305094,-0.0539885,-0.0474604,1
0.0432364,0.0102572,0.384935,0.10116,0.124399,0.305094,0.0539885,0.0474604,0
0.0432364,0.0102572,0.384935,0.0662798,-0.0854512,-0.592676,0.0276946,-0.0669499,1
0.0432364,0.0102572,0.384935,-0.0662798,0.0854512,0.592676,-0.0276946,0.0669499,0
0.0432364,0.0102572,0.384935,-0.216012,-0.0760433,-0.231473,-0.125403,-0.025253,1
0.0432364,0.0102572,0.384935,0.216012,0.0760433,0.231473,0.125403,0.025253,0
0.0432364,0.0102572,0.384935,-0.07411,-0.175361,-0.351298,-0.122218,-0.0215455,1
0.0432364,0.0102572,0.384935,0.07411,0.175361,0.351298,0.122218,0.0215455,0
0.0432364,0.0102572,0.384935,-0.251437,-0.0570309,-0.332953,-0.0730397,-0.100297,1
0.0432364,0.0102572,0.384935,0.251437,0.0570309,0.332953,0.0730397,0.100297,0
0.0432364,0.0102572,0.384935,-0.224646,-0.183895,-0.274772,-0.114477,-0.0502951,1
0.0432364,0.0102572,0.384935,0.224646,0.183895,0.274772,0.114477,0.0502951,0
0.0432364,0.0102572,0.384935,-0.236292,-0.107924,-0.229562,-0.237522,-0.0540878,1
0.0432364,0.0102572,0.384935,0.236292,0.107924,0.229562,0.237522,0.0540878,0
0.0432364,0.0102572,0.384935,-0.273435,-0.121006,-0.311452,-0.112366,-0.0849337,1
0.0432364,0.0102572,0.384935,0.273435,0.121006,0.311452,0.112366,0.0849337,0
0.0432364,0.0102572,0.384935,-0.0445468,-0.807079,0.0645352,-0.0640483,-0.171267,1
0.0432364,0.0102572,0.384935,0.0445468,0.807079,-0.0645352,0.0640483,0.171267,0
0.0432364,0.0102572,0.384935,-0.257334,-0.101569,-0.405011,-0.153868,-0.114417,1
0.0432364,0.0102572,0.384935,0.257334,0.101569,0.405011,0.153868,0.114417,0
0.0432364,0.0102572,0.384935,0.00336418,-0.807079,0.000913141,-0.0690008,-0.170377,1
0.0432364,0.0102572,0.384935,-0.00336418,0.807079,-0.000913141,0.0690008,0.170377,0
0.0432364,0.0102572,0.384935,-0.215669,-0.362264,-0.510923,-0.223238,0.0279141,1
0.0432364,0.0102572,0.384935,0.215669,0.362264,0.510923,0.223238,-0.0279141,0
0.0432364,0.0102572,0.384935,-0.198793,-0.628093,-0.317965,-0.226415,0.00033017,1
0.0432364,0.0102572,0.384935,0.198793,0.628093,0.317965,0.226415,-0.00033017,0
0.0432364,0.0102572,0.384935,-0.22168,-0.757237,-0.370097,-0.26428,-0.0454238,1
0.0432364,0.0102572,0.384935,0.22168,0.757237,0.370097,0.26428,0.0454238,0
